ID,Price,Levy,Manufacturer,Model,Production Year,Category,Leather interior,Fuel type,Engine volume(Turbo),Mileage(Km),Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45813953,627,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,121315,6,Automatic,4x4,4,Left wheel,Black,0
45809791,11563,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,177309,4,Automatic,Front,4,Left wheel,White,4
45720610,14113,761,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,252800,4,Variator,Front,4,Left wheel,White,6
45808615,1019,1077,BMW,X3,2019,Sedan,Yes,Petrol,2,33870,4,Automatic,Rear,4,Left wheel,White,12
45729783,17562,765,SSANGYONG,Korando,2015,Universal,Yes,Diesel,2,43740,4,Automatic,Front,4,Left wheel,White,4
45788768,21012,463,TOYOTA,Prius,2018,Sedan,No,Hybrid,1.8,206794,4,Automatic,Front,4,Left wheel,Grey,10
45809672,30906,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,107000,4,Automatic,Front,4,Left wheel,Yellow,4
45774266,3700,0,SEAT,Ibiza,2001,Hatchback,No,Diesel,1.9,187000,4,Manual,Front,2,Left wheel,Silver,2
45765634,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6,Automatic,Rear,2,Left wheel,Silver,12
45772870,5018,0,VOLKSWAGEN,Passat,1997,Goods wagon,No,Petrol,1.8,160000,4,Manual,Front,4,Left wheel,Blue,0
45801507,21075,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,126199,4,Automatic,Front,4,Left wheel,White,4
45744732,6269,790,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,60563,4,Automatic,Front,4,Left wheel,Black,4
45794703,18801,308,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,106000,4,Variator,Front,4,Left wheel,Grey,0
45778746,9095,0,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,140000,4,Automatic,4x4,4,Right-hand drive,Black,6
45732698,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,256768,4,Automatic,Front,4,Left wheel,Silver,4
45796800,22433,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,50653,4,Automatic,Front,4,Left wheel,Silver,4
45649036,784,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,102397,4,Automatic,Front,4,Left wheel,Black,12
45767396,10036,0,VOLKSWAGEN,Jetta,2008,Sedan,No,Petrol,2.5,122400,6,Manual,Front,4,Left wheel,Black,8
45641278,21639,0,INFINITI,EX35,2008,Jeep,Yes,Petrol,3.5,139200,6,Tiptronic,Rear,4,Left wheel,Blue,6
45790100,17249,0,NISSAN,Juke,2013,Jeep,No,Petrol,1.5,99000,4,Automatic,Front,4,Right-hand drive,Black,8
45782059,34497,0,FORD,Mustang,2015,Coupe,Yes,Petrol,2.3,48000,4,Tiptronic,Rear,2,Left wheel,Black,8
45764058,10976,0,MERCEDES-BENZ,A 200,2005,Sedan,No,Petrol,1.7,142000,4,Tiptronic,Front,4,Left wheel,White,8
45798512,2800,0,OPEL,Astra,1998,Goods wagon,No,Diesel,1.7,55000,4,Manual,Front,4,Left wheel,Green,2
45809082,10192,761,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,46527,4,Automatic,Front,4,Left wheel,Black,4
45806352,1882,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,215810,4,Automatic,Front,4,Left wheel,Silver,12
45805731,16621,0,BMW,328,2010,Sedan,Yes,Petrol,2.8,160000,6,Tiptronic,4x4,4,Left wheel,White,8
45788697,11917,761,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,162000,6,Automatic,Front,4,Left wheel,White,6
45774789,12544,779,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Petrol,2.5,103000,5,Automatic,Front,4,Left wheel,White,0
45810607,9543,426,CHEVROLET,Spark,2015,Hatchback,Yes,Petrol,1,101512,4,Automatic,Front,4,Left wheel,Grey,4
45805116,7840,0,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,198000,4,Automatic,4x4,4,Left wheel,White,4
45789879,5425,1095,SSANGYONG,Kyron,2008,Jeep,Yes,Diesel,2,98329,4,Automatic,Front,4,Left wheel,Black,4
45807384,34184,915,MERCEDES-BENZ,ML 350,2014,Jeep,Yes,Diesel,3,238448,6,Automatic,4x4,4,Left wheel,White,12
45798215,11917,0,OPEL,Zafira,2005,Universal,No,Petrol,2.2,100000,4,Automatic,Front,4,Left wheel,Silver,4
45803040,37730,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,161052,4,Automatic,Front,4,Left wheel,White,4
45387435,26657,1017,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,32000,4,Tiptronic,Front,4,Left wheel,Black,6
45801252,18817,0,HYUNDAI,Veloster,2012,Hatchback,Yes,Petrol,1.6,122000,4,Tiptronic,Front,2,Left wheel,Silver,8
45798448,17249,0,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,86000,6,Automatic,Front,6,Left wheel,Grey,0
45801641,4077,0,VOLKSWAGEN,Jetta,1999,Sedan,No,CNG,2,250000,4,Automatic,Front,4,Left wheel,Green,0
45808747,10349,0,TOYOTA,Vitz,2005,Sedan,No,Petrol,1.3,180000,4,Automatic,Front,4,Right-hand drive,Black,4
45707590,12858,0,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,139000,4,Automatic,Front,4,Right-hand drive,Silver,6
45802368,16778,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,55857,4,Automatic,Front,4,Left wheel,White,4
45687874,6896,0,MERCEDES-BENZ,Vaneo,2005,Minivan,No,LPG,1.9,189000,4,Tiptronic,Front,6,Left wheel,Black,6
45732655,16935,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,238025,4,Automatic,Front,4,Left wheel,White,4
45775910,37633,642,BMW,528,2012,Sedan,Yes,Petrol,2,144000,4,Automatic,Rear,4,Left wheel,White,6
45813726,20385,1018,MERCEDES-BENZ,R 350,2011,Jeep,Yes,Diesel,3,85294,6,Automatic,4x4,4,Left wheel,Black,12
45730530,10349,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,74277,4,Automatic,Front,4,Left wheel,Silver,4
45695948,29479,0,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,134000,4,Tiptronic,Rear,4,Left wheel,Black,12
45815965,1490,900,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,176688,4,Automatic,Front,4,Left wheel,Black,12
45758457,3500,0,AUDI,A6,1998,Sedan,No,Petrol,2.8,150000,4,Tiptronic,Front,4,Right-hand drive,Silver,6
45794586,7840,0,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,160250,4,Variator,Front,4,Right-hand drive,Black,5
45794562,10349,0,NISSAN,Tiida,2004,Hatchback,No,Petrol,1.5,147000,4,Automatic,4x4,4,Left wheel,Grey,2
45729647,3450,333,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,135451,4,Automatic,Front,4,Left wheel,Grey,12
45732148,23408,836,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2,151000,4,Automatic,Front,4,Left wheel,White,4
45733194,11770,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,56554,4,Automatic,Front,4,Left wheel,Black,4
45767416,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195,4,Automatic,Front,4,Left wheel,Black,0
45711842,12544,0,MERCEDES-BENZ,C 230,2006,Sedan,Yes,Petrol,2.4,250000,6,Automatic,Rear,4,Left wheel,Grey,4
45729987,26149,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,80377,4,Automatic,Front,4,Left wheel,Grey,4
44227189,11300,1024,SUBARU,Forester,2010,Jeep,No,Petrol,2.5,182000,4,Tiptronic,4x4,4,Left wheel,Blue,12
39864330,10506,382,HYUNDAI,Sonata,2014,Sedan,Yes,Hybrid,2.4,89000,4,Automatic,Front,4,Left wheel,Silver,10
45767505,2352,1018,AUDI,Q7,2011,Sedan,Yes,Diesel,3,232554,6,Automatic,4x4,4,Left wheel,Silver,0
45810561,19416,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,152587,4,Automatic,Front,4,Left wheel,Grey,4
45808506,1411,697,VOLKSWAGEN,Golf,2015,Hatchback,Yes,Petrol,1.8,219232,4,Automatic,Front,4,Left wheel,Black,12
45769422,1725,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,107155,4,Automatic,Front,4,Left wheel,Black,12
45816067,3136,1079,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,2,30333,4,Automatic,Front,4,Left wheel,Grey,12
45781678,12544,988,TOYOTA,Prius,2007,Hatchback,Yes,Hybrid,1.5,193000,4,Automatic,Front,4,Left wheel,Blue,0
45771544,13485,0,FORD,Focus,2012,Sedan,Yes,Petrol,2,117000,4,Tiptronic,Front,4,Left wheel,Grey,12
45816497,22580,584,TOYOTA,Prius personna,2014,Hatchback,Yes,Petrol,1.8,135000,4,Variator,Front,4,Left wheel,White,7
45815460,3293,1273,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,71939,6,Automatic,4x4,4,Left wheel,Black,12
45646693,14113,891,AUDI,S3,2016,Sedan,Yes,Petrol,2,61410,4,Automatic,4x4,4,Left wheel,Grey,12
45797110,36899,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,119098,4,Automatic,Front,4,Left wheel,Silver,4
45731099,30517,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151854,4,Automatic,Front,4,Left wheel,Grey,4
45774476,7840,0,MERCEDES-BENZ,CLK 320,1998,Coupe,Yes,CNG,3.2,111111,6,Automatic,Rear,2,Left wheel,Black,2
45796588,6272,0,VOLKSWAGEN,Golf 4,2003,Hatchback,No,Petrol,2,250000,4,Automatic,Front,4,Left wheel,Silver,8
45799681,17876,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,117000,4,Tiptronic,Front,4,Left wheel,Black,12
45801409,13877,475,HYUNDAI,Accent,2012,Sedan,Yes,Petrol,1.4,108931,4,Automatic,Front,4,Left wheel,Silver,4
45809820,2666,915,AUDI,Q7,2014,Jeep,Yes,Petrol,3,85328,6,Automatic,4x4,4,Left wheel,Black,12
45802350,13172,0,OPEL,Astra,2009,Universal,No,Diesel,1.7,166000,4,Manual,Front,4,Left wheel,Green,4
45801480,14454,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,140000,4,Automatic,Front,4,Left wheel,Silver,4
45781356,15681,779,VOLKSWAGEN,Passat,2013,Sedan,No,Petrol,2.5,156000,5,Tiptronic,Front,4,Left wheel,Grey,8
45812406,14113,0,BMW,325,2009,Sedan,No,Petrol,3,180000,6,Tiptronic,Rear,4,Left wheel,Blue,6
45804265,24709,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,155000,4,Automatic,Front,4,Left wheel,White,4
45781594,10663,0,TOYOTA,RAV 4,2001,Jeep,Yes,Petrol,2,216000,4,Manual,4x4,4,Right-hand drive,Silver,6
45794066,21953,0,MERCEDES-BENZ,S 320,2007,Sedan,Yes,Diesel,3,220000,6,Tiptronic,Rear,4,Left wheel,Black,12
44788137,14113,0,FORD,Transit,1998,Microbus,No,Diesel,2.5,222000,4,Manual,Rear,4,Left wheel,White,0
45800763,14113,0,TOYOTA,Prius,2008,Sedan,Yes,Petrol,1.5,150000,4,Automatic,Front,4,Left wheel,Blue,8
45795528,19601,0,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,68000,4,Automatic,Front,4,Left wheel,Grey,9
45727147,24327,639,SSANGYONG,Korando,2014,Jeep,Yes,Diesel,2,158423,4,Automatic,Front,4,Left wheel,Red,4
45286370,18158,781,VOLKSWAGEN,Passat SE,2012,Sedan,Yes,Petrol,2.5,127000,5,Tiptronic,Front,4,Left wheel,Blue,6
45802301,16621,584,NISSAN,Juke,2014,Sedan,No,Petrol,1.8,93000,4,Automatic,Front,4,Left wheel,Blue,12
45479787,11200,0,BMW,525,2005,Sedan,Yes,Petrol,3,246000,4,Automatic,Rear,4,Left wheel,Black,6
45809317,23082,502,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,87000,4,Automatic,Front,4,Left wheel,White,4
45804666,20171,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191668,4,Automatic,Front,4,Left wheel,Black,4
45773167,10663,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,81058,4,Automatic,4x4,4,Left wheel,Silver,0
43376083,6500,1030,MAZDA,Demio,2014,Hatchback,No,Petrol,1.2,71000,4,Automatic,Front,4,Right-hand drive,Grey,4
45789885,14113,0,BMW,525,2004,Sedan,Yes,CNG,2.5,174000,6,Tiptronic,Rear,4,Right-hand drive,Silver,12
45681629,15994,0,HONDA,Elysion,2006,Minivan,No,CNG,3,122439,6,Automatic,Front,4,Right-hand drive,Silver,10
45797180,26017,831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,107220,4,Automatic,Front,4,Left wheel,White,4
45802314,38609,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,121000,4,Automatic,Front,4,Left wheel,White,4
45727596,21940,640,SSANGYONG,Korando,2013,Pickup,Yes,Diesel,2,147219,4,Automatic,Front,4,Left wheel,Silver,4
45809635,17844,502,TOYOTA,Aqua,2013,Hatchback,Yes,Petrol,1.5,88300,4,Automatic,Front,4,Left wheel,Red,4
45652690,1646,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2,174619,4,Automatic,Front,4,Left wheel,Grey,0
45788400,24462,0,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Petrol,3.5,142000,6,Tiptronic,4x4,4,Left wheel,White,12
45816479,10036,0,MERCEDES-BENZ,A 200,2005,Hatchback,Yes,Petrol,2,123456,4,Tiptronic,Front,4,Left wheel,Silver,6
45755144,17562,934,FORD,Fusion 2015,2015,Sedan,No,Petrol,2.5,195200,4,Tiptronic,Front,4,Left wheel,Green,8
45173939,18033,0,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,202000,4,Variator,Front,4,Left wheel,White,4
45728816,9408,777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,128000,4,Tiptronic,Front,4,Left wheel,Black,0
45730414,30856,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126148,4,Automatic,Front,4,Left wheel,Brown,4
45770826,18817,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,86400,5,Tiptronic,Front,4,Left wheel,Grey,14
45802039,15822,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,81384,4,Automatic,Front,4,Left wheel,White,4
45809825,22715,503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,40740,4,Automatic,Front,4,Left wheel,Black,4
45806987,1333,586,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,106280,4,Automatic,Front,4,Left wheel,White,12
45801637,19707,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,123000,4,Automatic,Front,4,Left wheel,Silver,4
45797250,16480,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,140765,4,Automatic,Front,4,Left wheel,Silver,4
45774318,2509,972,VOLVO,XC90,2013,Jeep,Yes,Petrol,3.2,169138,6,Automatic,4x4,4,Left wheel,White,12
45802773,15053,911,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.2,70338,4,Automatic,Front,4,Left wheel,Silver,4
45635221,941,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,1.8,69248,4,Automatic,Front,4,Left wheel,Blue,12
45768846,21326,891,MERCEDES-BENZ,CLA 250,2016,Sedan,Yes,Petrol,2,34058,4,Automatic,Front,4,Left wheel,White,12
45765236,31047,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,132349,6,Automatic,4x4,4,Left wheel,Grey,12
45786015,7213,0,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,240000,4,Tiptronic,Front,4,Right-hand drive,Blue,0
45810538,21768,642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,153561,4,Automatic,Front,4,Left wheel,Grey,4
45764699,19130,1194,TOYOTA,Tacoma,2013,Sedan,Yes,Petrol,4,57554,6,Automatic,4x4,4,Left wheel,Silver,12
45700530,13172,1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,164600,4,Automatic,Front,4,Left wheel,Grey,10
45812503,21012,749,KIA,Sportage EX,2014,Jeep,Yes,Petrol,2.4,90000,4,Tiptronic,4x4,4,Left wheel,Black,12
45812219,7370,0,JEEP,Grand Cherokee,2005,Jeep,No,CNG,3.7,111111,6,Tiptronic,4x4,4,Left wheel,Brown,5
45064922,18817,0,BMW,330,2007,Cabriolet,Yes,Petrol,3,143000,6,Tiptronic,Rear,2,Left wheel,Black,8
45792611,13799,0,FORD,Transit Connect,2004,Goods wagon,No,Diesel,1.8,223000,4,Manual,Front,2,Left wheel,Silver,2
45768196,627,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,192683,4,Automatic,Front,4,Left wheel,White,0
45536827,21326,779,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,204800,4,Automatic,Front,4,Left wheel,Green,0
45646491,10192,456,LEXUS,ES 350,2015,Sedan,Yes,Hybrid,2.5,40386,4,Automatic,Front,4,Left wheel,White,12
45804519,31524,1018,JEEP,Grand Cherokee,2011,Jeep,Yes,Diesel,3,199500,4,Automatic,Front,4,Left wheel,Silver,4
45809898,13987,642,CHEVROLET,Cruze,2012,Sedan,Yes,Diesel,2,180000,4,Automatic,Front,4,Left wheel,White,4
45768499,13172,474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4,147000,4,Tiptronic,Front,4,Left wheel,Carnelian red,10
45764476,23521,0,SUBARU,Outback,2013,Hatchback,Yes,Petrol,2.5,116800,4,Tiptronic,4x4,4,Left wheel,Beige,6
45810540,21739,639,CHEVROLET,Orlando,2014,Jeep,Yes,Diesel,2,177103,4,Automatic,Front,4,Left wheel,White,4
45751249,3058,639,FORD,Fusion,2014,Sedan,Yes,Petrol,2,151411,4,Automatic,Front,4,Left wheel,Black,12
45782525,7700,0,NISSAN,Tiida,2005,Sedan,No,Petrol,1.5,154000,4,Automatic,Front,4,Right-hand drive,White,8
45730057,22649,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,131114,4,Automatic,Front,4,Left wheel,Silver,4
45797678,18660,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,55248,4,Automatic,Front,4,Left wheel,Black,4
45786768,7213,0,SUBARU,Legacy,2002,Sedan,Yes,Petrol,3,187000,6,Automatic,4x4,4,Right-hand drive,Silver,4
45113266,20071,0,TOYOTA,Prius,2013,Hatchback,No,Petrol,1.8,56000,4,Tiptronic,Front,4,Left wheel,Grey,12
45262480,16465,765,HYUNDAI,Elantra Limited,2015,Sedan,Yes,Petrol,2,35167,4,Automatic,Front,4,Left wheel,Red,8
45395932,14113,0,HONDA,CR-Z,2013,Coupe,No,Hybrid,1.5,90000,4,Manual,Front,2,Left wheel,Black,4
45802187,34406,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,119884,4,Automatic,Front,4,Left wheel,Grey,4
45803644,17747,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,225117,4,Automatic,Front,4,Left wheel,Black,4
45788246,17249,585,HYUNDAI,Elantra,2013,Sedan,No,Petrol,1.8,92800,4,Automatic,Front,4,Left wheel,Blue,0
45657065,7840,0,MERCEDES-BENZ,CLK 200,2000,Coupe,No,CNG,2,145000,4,Tiptronic,Rear,2,Right-hand drive,White,4
45797320,8320,1047,HYUNDAI,Elantra,2007,Sedan,Yes,Petrol,1.6,149691,4,Automatic,Front,4,Left wheel,Silver,4
45803527,7119,836,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,81248,4,Automatic,Front,4,Left wheel,White,4
45725088,20005,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2,166850,4,Automatic,Front,4,Left wheel,Black,4
45789833,13000,0,FORD,Transit,2000,Microbus,No,Diesel,2.4,250000,4,Manual,Rear,4,Left wheel,White,1
45809038,24283,639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,146644,4,Automatic,Front,4,Left wheel,White,4
45801753,17484,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,103453,4,Automatic,Front,4,Left wheel,White,4
45802448,7213,0,NISSAN,Teana,2003,Sedan,No,Petrol,2.3,95000,6,Automatic,Front,4,Left wheel,Silver,6
45760720,4077,474,CHEVROLET,Volt,2013,Hatchback,Yes,Hybrid,1.4,196590,4,Automatic,Front,4,Left wheel,Silver,12
45115210,15053,640,FORD,C-MAX,2013,Sedan,Yes,Hybrid,2,173000,4,Automatic,Front,4,Left wheel,Silver,8
45760026,22580,0,NISSAN,Navara,2008,Pickup,No,Diesel,2.5,166000,4,Manual,4x4,4,Left wheel,White,2
44946166,13172,0,HYUNDAI,Accent,2011,Sedan,No,Petrol,1.6,109000,4,Tiptronic,Front,4,Left wheel,Silver,4
45797088,25089,0,FIAT,500 Abarth,2015,Hatchback,Yes,Petrol,1.4,28000,4,Manual,Front,2,Left wheel,Red,12
45801771,16894,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,71202,4,Automatic,Front,4,Left wheel,Silver,4
45803732,30151,765,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,143278,4,Automatic,Front,4,Left wheel,Grey,4
45506820,15800,753,KIA,Optima,2012,Sedan,No,Petrol,2.4,97000,4,Tiptronic,Front,4,Left wheel,Black,12
45766567,1568,0,NISSAN,Tiida,2009,Hatchback,No,Petrol,1.5,95000,4,Automatic,Front,4,Right-hand drive,Silver,4
45730590,30564,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,153404,4,Automatic,Front,4,Left wheel,Silver,4
45750619,1960,530,KIA,RIO,2013,Sedan,Yes,Petrol,1.6,53386,4,Automatic,Front,4,Left wheel,Black,12
45770128,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,4,Left wheel,Silver,12
45721331,21009,986,FORD,Transit,2010,Goods wagon,No,Diesel,2.4,198000,4,Manual,Rear,4,Left wheel,White,2
45796970,24305,0,TOYOTA,Camry,2012,Sedan,Yes,Petrol,3.5,246400,6,Automatic,Front,4,Left wheel,Black,8
45760103,1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106,4,Automatic,Front,4,Left wheel,White,0
45798084,20385,0,TOYOTA,Prius,2012,Sedan,No,Petrol,1.8,190000,4,Automatic,Front,4,Left wheel,Blue,8
45813082,17876,583,HYUNDAI,Veloster,2011,Hatchback,Yes,Petrol,1.6,55000,4,Tiptronic,Front,4,Left wheel,Black,12
45806879,627,418,CHEVROLET,Spark,2014,Hatchback,Yes,Petrol,1.2,131312,4,Automatic,Front,4,Left wheel,Blue,12
45429994,18817,0,VOLKSWAGEN,Jetta se,2014,Sedan,Yes,Petrol,1.8,72000,4,Automatic,Front,4,Left wheel,Black,12
45096153,15994,1024,TOYOTA,Camry,2010,Sedan,No,Petrol,2.5,121000,4,Tiptronic,Front,4,Left wheel,Silver,12
45804679,36730,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,113006,4,Automatic,Front,4,Left wheel,Silver,4
45810271,25744,891,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,2,113509,4,Automatic,Front,4,Left wheel,White,4
45768853,3763,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685,4,Automatic,Front,4,Left wheel,White,12
45813074,627,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,72629,4,Automatic,Front,4,Left wheel,Black,12
45792432,14113,638,KIA,Optima,2014,Sedan,Yes,Petrol,2,60704,4,Automatic,Front,4,Left wheel,Silver,4
45769510,1882,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,146395,6,Automatic,Rear,4,Left wheel,Grey,12
45789875,5645,1094,SSANGYONG,Kyron,2008,Jeep,Yes,Diesel,2,76800,4,Automatic,Front,4,Left wheel,Silver,4
45642015,18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12
45793381,23521,1195,MERCEDES-BENZ,C 220,2008,Universal,No,Diesel,2.2,177000,4,Tiptronic,Rear,4,Left wheel,White,12
45804432,22649,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,151281,4,Automatic,Front,4,Left wheel,Grey,4
45803627,13015,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,73401,4,Automatic,Front,4,Left wheel,Silver,4
45759994,7527,0,MITSUBISHI,Colt,2002,Hatchback,No,Petrol,1.5,187000,4,Variator,Front,4,Right-hand drive,Black,2
45791301,9408,0,OPEL,Combo,2008,Goods wagon,No,LPG,1.4,233000,4,Manual,Front,4,Left wheel,White,2
45795294,21953,308,TOYOTA,Prius,2014,Sedan,Yes,Hybrid,1.8,87000,4,Automatic,Front,4,Left wheel,White,10
45808883,17346,528,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.6,74422,4,Automatic,Front,4,Left wheel,Grey,4
45810179,8311,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,52472,4,Automatic,Front,4,Left wheel,Black,4
45656192,7840,0,SUBARU,Legacy,2005,Sedan,No,Petrol,2,192000,4,Automatic,4x4,4,Right-hand drive,Silver,4
45182308,25089,650,CHEVROLET,Cruze,2016,Sedan,Yes,Petrol,1.4,29000,4,Tiptronic,Front,4,Left wheel,Carnelian red,12
45809372,24512,595,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,111649,4,Automatic,Front,4,Left wheel,Black,4
45764473,13642,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,64496,6,Automatic,4x4,4,Left wheel,Blue,12
45572015,10663,1266,HONDA,FIT,2014,Sedan,No,Hybrid,1.5,115000,4,Automatic,Front,4,Right-hand drive,Silver,2
45791759,6272,0,SUBARU,Legacy Outback,1999,Universal,Yes,Petrol,2.5,187000,4,Automatic,4x4,4,Right-hand drive,Golden,4
45782215,12544,1047,CITROEN,C4,2007,Hatchback,No,Petrol,1.6,210000,4,Manual,Front,4,Left wheel,Black,4
45805852,11917,0,HONDA,Step Wagon,2005,Minivan,No,Petrol,2.4,136800,4,Automatic,4x4,4,Right-hand drive,Black,2
44784692,12858,0,NISSAN,X-Trail,2005,Jeep,Yes,Petrol,2,180000,4,Automatic,4x4,4,Right-hand drive,Golden,8
43642888,26343,934,TOYOTA,Camry SE,2015,Sedan,Yes,Petrol,2.5,47128,4,Automatic,Front,4,Left wheel,Black,8
45797689,19757,1024,HYUNDAI,H1,2010,Jeep,Yes,Diesel,2.5,115028,4,Automatic,Front,4,Left wheel,Silver,4
45488682,23207,810,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8,27000,4,Tiptronic,Front,4,Left wheel,Grey,6
45778674,30420,0,BMW,X5,2012,Jeep,Yes,Diesel,3,198211,6,Tiptronic,4x4,4,Left wheel,Grey,12
45786898,13485,0,MERCEDES-BENZ,E 270,2003,Sedan,No,Diesel,2.7,245000,6,Automatic,Rear,4,Left wheel,Silver,4
